id,name,country,category,url,introduce,lang,main_actor,movietime,publishdate
1638,长寿商会/无事忘家族(港)/爱的礼赞(台),,剧情/爱情,ftp://ygdy8:ygdy8@y219.dydytt.net:8081/[阳光电影www.ygdy8.com].长寿商会.BD.720p.中文字幕.rmvb,某日遇上对面屋的新邻居金琳(尹汝贞 饰)，星七对着金琳温柔灿烂的笑容，一见钟情，金琳突然邀约星七晚餐，努力装作若无其事的星七终于失守，向超市老板长寿 (赵震雄 饰)求救，希望知道第一次约会的成功秘诀！二人最终想鼓起勇气谈恋爱，可惜金琳的女儿敏贞(韩智敏 饰)，反对二人在一起，更发现背后的实情与星七有关…,韩语,尹汝贞,1h:51m:35s,
1639,MOZU 剧场版,,惊悚,ftp://ygdy8:ygdy8@y219.dydytt.net:9116/[阳光电影www.ygdy8.com].MOZU剧场版.BD.720p.中文字幕.rmvb,宿命强敌的出现，将仓木、大杉以及明星三人重新集结在一起，他们结伴冲向了达摩所盘踞的罪恶之地…,日语,西岛秀俊,1h:55m:43s,
1640,杉原千亩,,历险/传记/历史,ftp://ygdy8:ygdy8@y153.dydytt.net:8123/[阳光电影www.ygdy8.com].杉原千亩.BD.720p.中文字幕.rmvb,这是一段埋藏在历史尘埃中的“辛德勒名单”的故事，它理应被所有人所获知…,日语/英语,唐泽寿明,2h:19m:08s,
1641,局内人/寒流黑金(港)/内部者们/局内人们 导演剪辑版,,剧情/犯罪/动作,ftp://ygdy8:ygdy8@y153.dydytt.net:9073/[阳光电影www.ygdy8.com].局内人.BD.720p.中文字幕.rmvb,"电影《局内人》该片是一部犯罪动作片，通过保守派报纸评论员、国会议员、大企业委员、黑社会混混、情报科刑警、纪录片摄影家等人的经历，来揭露韩国社会的腐败和不正之风。李秉宪在片中饰演的安尚久一角原本是作为权利者的“猎狗”干尽坏事，但在自己成为废人之后，为了报仇而成为向着权利者开战的“政治流氓”。曹承佑饰演""禹长勋检察官""一角,是个在检察官组织中让踢人就踢人让掩盖罪行就掩盖罪行的腐败政治人的阻击手。白允植饰演的首都日报评论员李强熙。",韩语,李秉宪 Byeng-hun Lee,181分钟,
1642,残秽，不可以住的房间,,恐怖,ftp://ygdy8:ygdy8@y219.dydytt.net:9127/[阳光电影www.ygdy8.com].残秽，不可以住的房间.BD.720p.中文字幕.rmvb,隐藏在历史尘埃深处的“残秽”的真容，昭然若揭…,日语,竹内结子,1h:46m:58s,
1643,电锯少女血肉之花,,动作/恐怖,ftp://ygdy8:ygdy8@y153.dydytt.net:8138/[阳光电影www.ygdy8.com].电锯少女血肉之花.BD.720p.中文字幕.rmvb,本片根据三家本礼的原作改编。,日语,内田理央,1h:16m:11s,
1644,我要复仇,,悬疑,ftp://ygdy8:ygdy8@y153.dydytt.net:9087/[阳光电影www.ygdy8.com].我要复仇.BD.720p.中文字幕.rmvb,2020年，一项支持受害者及其亲属向加害者直接施加制裁的复仇法正式颁布。中学教师高桥康之（水野胜 饰）一度抵制这项有可能将社会带向混乱的法律，但自从妻子泉（高桥玛莉润 饰）遇害后，他也升起了向犯人小寺谅复仇的念头。复仇法规定，所有的复仇行动必须在太平洋的孤岛蛇岩岛上、于18小时内进行并完成。期间复仇者将配备武器、食物以及GPS。与之相对，加害者不但拿不到武器，而且还必须佩戴卫星定位装置。在此期间，双方无论谁死谁伤都不会受到法律制裁，但是规定的时间一过，幸存下来的加害者将得到无罪释放的奖励。此次复仇行动中，从事无差别恐怖活动的恶徒、国际的环保组织领导人及其成员将作为加害者遭到围捕。血腥而悲壮的复仇大战来开了序幕…,日语,水野勝,1h:38m:38s,
1645,鱼男突变/鱼男悲歌(台),,喜剧,ftp://ygdy8:ygdy8@y219.dydytt.net:8121/[阳光电影www.ygdy8.com].鱼男突变.BD.720p.中文字幕.rmvb,介,韩语,李光洙,1h:33m:45s,
1646,思悼/思悼：八日的记忆,,剧情/传记/历史,ftp://ygdy8:ygdy8@y219.dydytt.net:8126/[阳光电影www.ygdy8.com].思悼：八日的记忆.BD.720p.中文字幕.rmvb,也许翻为平民父子更好，王宫内院最残酷的竟发生在最亲近人的中间……,韩语,宋康昊 Kang-ho Song,125分钟,
1647,玩命警探7/再见了：危险刑警/危险刑警：完结篇/危险刑警：告别,,动作,ftp://ygdy8:ygdy8@y219.dydytt.net:9147/[阳光电影www.ygdy8.com].玩命警探7.BD.720p.中文字幕.rmvb,为了守护濒临沦陷的横滨，老当益壮的阿鹰、勇次再度出击…,日语,馆广志,1h:58m:17s,
1648,职场大翻身/假装热情,,喜剧,ftp://ygdy8:ygdy8@y153.dydytt.net:8152/[阳光电影www.ygdy8.com].假装热情.BD.720p.中文字幕.rmvb,介,韩语,郑在咏,1h:46m:30s,
1649,男与女/关不住的诱惑(台)/男和女,,爱情,ftp://ygdy8:ygdy8@y219.dydytt.net:8135/[阳光电影www.ygdy8.com].男与女.BD.720p.中文字幕.rmvb,影片讲述女主人公与有妇之夫在北欧旅行相遇，大雪封路，二人困于林中小屋，陷入禁忌之恋的故事。,韩语,孔侑 Yoo Gong,115分钟,
1650,水手服与机关枪：毕业/水手服与机关枪：卒业,,动作/剧情,ftp://ygdy8:ygdy8@y153.dydytt.net:9103/[阳光电影www.ygdy8.com].水手服与机关枪：毕业.BD.720p.中文字幕.rmvb,离毕业的日子越来越近，生活归于平静的星泉总算找回了普通高中女生的感觉。可惜好景不常，一位同伴好友落入了模特诈骗的圈套，星泉当然不能坐视不管。她带领“店员”们冲入这家可疑的事务所，搅乱了对方的好事。而这家模特事务所绝非等闲之辈，他们的后台便是拥有强大实力的黑帮组织滨口组。滨口组组长（伊武雅刀 饰）不仅纵容手下大搞欺诈，还从事毒品买卖的勾当。单纯率直的星泉，不知不觉将自己再度置身于贪婪黑道和政客所精心构造的陷阱之中…,日语,桥本环奈 Kanna Hashimoto,1h:59m:08s,
1651,当女人沉睡时/女人熟睡时(港),,剧情,ftp://ygdy8:ygdy8@y153.dydytt.net:8157/[阳光电影www.ygdy8.com].当女人沉睡时.BD.720p.中文字幕.rmvb,不知为何，佐原的言语让清水感到莫名的恐惧，与此同时他的好奇心愈加旺盛。为了探究两个人之间的秘密，他不惜潜入对方的房间一探究竟。在跟踪对方期间，清水偶然来到一间居酒屋。从略显神秘的老板（中川雅也 饰）口中，他些许知晓了佐原和美树令人震惊的过去。而在这一过程中，清水对美树的执迷也到了难以遏制的疯狂地步…,日语,北野武,1h:42m:06s,
1652,我的新野蛮女友/新野蛮女友,,喜剧/爱情,ftp://ygdy8:ygdy8@y219.dydytt.net:9156/[阳光电影www.ygdy8.com].我的新野蛮女友.HD.720p.国语中字.rmvb,张信哲为本片演唱新版《I Believe》，他透露自己等待这一机会已经等了15年。2001年韩国电影《我的野蛮女友》亚洲爆红，张信哲曾对影片主题曲一见倾心，然而最终演唱中文机会花落孙楠。15年来，张信哲一直对《I Believe》心心念念，甚至在自己的演唱会上演唱这首歌。张信哲受到《我的新野蛮女友》音乐总导演、原曲作者金亨锡的邀请，终于有了弥补遗憾的机会。3女主角宋茜更被张信哲的现场版《I Believe》“感动得稀里哗啦”，她表示：“如果拍电影的时候，已经有张信哲老师这个歌，我会更加入戏。” ,普通语 ,宋茜 Victoria Song ,107分钟 ,
1653,Dude's Manual ,中国 ,喜剧/爱情,ftp://ygdy8:ygdy8@yg72.dydytt.net:8301/阳光电影www.ygdy8.com.脱单告急.HD.720p.国语中字.mkv,一次偶然，让单身四年的气筒哥何晓阳(董子健 饰)和校园大姐大关欣(钟楚曦 饰)成为了绯闻情侣。为了摆脱何晓阳，关欣决定帮助他追求女神李舒舒(春夏 饰)。在关欣的指导下，何晓阳拥有了追求女神的完美公式，并距离脱单之日越来越近。但是面对真爱，何晓阳却分不清追爱公式到底有没有用…… ,普通话 ,董子健 Zijian Dong ,106分钟 ,2018-04-15(北京国际电影节) / 2018-04-20(中国) 
1654,On Happiness Road ,中国台湾 ,动画,ftp://ygdy8:ygdy8@yg45.dydytt.net:7358/阳光电影www.ygdy8.com.幸福路上.BD.720p.国语中字.mkv,台北电影奖 观众票选奖 宋欣颖 ,普通话 ,桂纶镁 Lunmei Gwei ,111分钟 ,2018-01-05(中国台湾) 
1655,L Storm ,中国香港 ,剧情/动作/犯罪,ftp://ygdy8:ygdy8@yg45.dydytt.net:8358/阳光电影www.ygdy8.com.反贪风暴3.BD.720p.国粤双语中字.mkv,"ICAC (廉政公署) 陆志廉（古天乐 饰），JFIU (联合财富情报组) 刘保强（张智霖 饰）分别侦查贪污及洗黑钱案，但苦无线索，这时廉政公署L组 (内部纪律调查组) 程德明（郑嘉颖 饰）收到Eva（邓丽欣 饰）举报，指陆志廉收贿1,200万，陆无法辩解即时停职。 ",粤语/国语 ,古天乐 Louis Koo ,97分钟 ,2018-08-23(香港)/2018-09-14(中国) 
1656,Hidden Man ,中国 ,剧情/喜剧/动作,ftp://ygdy8:ygdy8@yg45.dydytt.net:3154/阳光电影www.ygdy8.com.邪不压正.HD.1080p.国语中字.mp4,金马奖 最佳视觉效果(提名) 王绍帅/杨月娟 ,普通话/英语/日语/法语 ,彭于晏 Eddie Peng ,137分钟 ,2018-07-13(中国) 
1657,The Island ,中国 ,剧情/喜剧,ftp://ygdy8:ygdy8@yg72.dydytt.net:8302/阳光电影www.ygdy8.com.一出好戏.BD.720p.国语中字.mkv,马进欠下债务，与远房表弟小兴在底层社会摸爬滚打，习惯性的买彩票，企图一夜暴富，并迎娶自己的同事姗姗。一日，公司全体员工出海团建，途中，马进收到了彩票中头奖的信息，六千万！就在马进狂喜自己翻身的日子终于到来之际，一场突如其来的滔天巨浪打破了一切。苏醒过来的众人发现身处荒岛 ，丧失了一切与外界的联系…… ,普通话 ,黄渤 Bo Huang ,134分钟 ,2018-08-10(中国) 
1658,How Long Will I Love U ,中国 ,喜剧/爱情/奇幻,ftp://ygdy8:ygdy8@yg72.dydytt.net:8303/阳光电影www.ygdy8.com.超时空同居.BD.720p.国语中字.mkv,电影频道传媒大奖(提名) 苏伦 ,普通话 ,雷佳音 Jiayin Lei ,101分钟 ,2018-05-18(中国) 
1659,An Elephant Sitting Still ,中国 ,剧情,ftp://ygdy8:ygdy8@yg45.dydytt.net:4103/阳光电影www.ygdy8.com.大象席地而坐导演剪辑版.HD.720p.国语中字.mkv,观众票选大奖 胡波 ,普通话 ,彭昱畅 Yuchang Peng ,230分钟(导演剪辑版) ,2018-02-16(柏林电影节) 
1660,Jenius II ,中国 ,,ftp://ygdy8:ygdy8@yg45.dydytt.net:6148/阳光电影www.ygdy8.com.天才J之第二个J.HD.1080p.国语中字.mkv,初夏在地下拳击馆看见一个长得跟阿J一模一样的人，而他的名字叫郭佑。在勺子叔努力下，警方同意用天眼系统“排污”救人，蚂蚁金服公司关闭数据库并选用助理刘小凡作为封锁数据库大门的keyman。一切迹象都表明Satan的公式杀人计划得到有效遏制，然而这样真的能够阻挡Satan继续杀人的计划吗？还在病床上的阿J和郭佑又是什么关系？答应Satan混入蚂蚁金服公司的郭佑到底有何企图？ ,普通话 ,陈思宇 Siyu Chen ,90分钟 ,2018-08-22(中国) 
1661,Jenius III ,中国 ,科幻/悬疑,ftp://ygdy8:ygdy8@yg45.dydytt.net:7359/阳光电影www.ygdy8.com.天才J之谜题里的倒计时.HD.1080p.国语中字.mkv,Satan破解心率锁，得到全球人口数据云库，他的方舟计划得以继续进行，40亿生命危在旦夕！然而又一道算法公式阻止了Satan，数据云库已被加密，破解算法的方法竟然在北奥统一考试的试卷上。苏醒后的阿J决定参加考试，抢在Satan之前破译算法。谁也没有想到的是，阿J因为昏迷太久，被诊断患有数字过敏症，无法再接触与数学有关的任何东西。方舟计划还在进行，Satan步步逼近。阿J能否战胜心魔，挽回已经失衡的天秤？ ,普通话 ,陈思宇 Siyu Chen ,75分钟 ,2018-08-30(中国) 
1662,Detective Dee ,中国 ,剧情/动作/古装,ftp://ygdy8:ygdy8@yg90.dydytt.net:8424/阳光电影www.ygdy8.com.狄仁杰之无头神将.HD.720p.国语中字.mkv,武则天登基前，“无头神将”怪物奇袭皇陵，屠杀官兵和工匠。武后派民间神探狄仁杰调查此案。狄仁杰多次涉险后终于发现幕后黑手的身份和无头神将的真面目。敌人袭击祭天大典，狄仁杰摧毁“无头神将”，击溃敌人，保护了武后。 ,普通话 ,刘屹宸 ,87分钟 ,2018-11-24(中国) 
1663,House of The Rising Sons ,中国香港/中国 ,剧情/励志,ftp://ygdy8:ygdy8@yg45.dydytt.net:3156/阳光电影www.ygdy8.com.兄弟班.BD.720p.国粤双语中字.mkv,通过不懈努力终于从Loosers变成了Wynners，穷小子终于变成大明星，父母似乎也能理解这一切，但成员知名程度不一，资源分配不公等问题成为兄弟友情的最大考验，Wynners能否经受考验，保住兄弟真情谊…… ,粤语/普通话 ,陈家乐 Carlos Chan ,100分钟 ,2018-07-19(香港)/2018-07-20(中国) 
1664,棒打鸳鸯 ,新西兰 ,喜剧,ftp://ygdy8:ygdy8@yg45.dydytt.net:6149/阳光电影www.ygdy8.com.棒打鸳鸯.BD.720p.中英双字幕.mkv,塔伊加·维迪提监制的新西兰喜剧新片《棒打鸳鸯》(The Breaker Upperers)的预告，画风一如既往清奇好笑。讲述两个女人发现她们被同一个男人脚踏两只船，愤世嫉俗的两人很快成为朋友，并成立了“Breaker Upperers”机构来拆散情侣赚点小钱。两人即将满40岁，生意也越做越红火，当她们遇到一位老年人后，两人的友谊将面临考验。 ,英语 ,詹姆斯·罗尔斯顿 James Rolleston ,90分钟 ,2018-03(西南偏南电影节) 
1665,21座桥/17座桥/暴走曼哈顿(台)/曼克顿封暴(港)/追击17桥,美国,剧情/惊悚/犯罪/动作,ftp://ygdy8:ygdy8@yg90.dydytt.net:7080/阳光电影www.ygdy8.com.21座桥.BD.1080p.中英双字幕.mkv,影片风格据称类似《局内人》和《亡命天涯》，博斯曼饰一个蒙羞的纽约警局警探，因为被卷入一场全城范围的追捕某警察杀手的行动，获得了赎罪机会——他发现了一起巨大的阴谋：自己的警察同事可能跟一个犯罪帝国有关联。他必须决定到底要追捕谁，而谁其实又在追捕他。在这起行动中，曼哈顿在历史上第一次全境封锁，岛上与外界联系的17座桥全部禁止进出。,英语,查德维克·博斯曼 Chadwick Boseman,99分钟,2019-09-25(印度尼西亚) / 2019-11-22(美国)
1666,葛蕾丝的坠落/Rupture fatale ,美国 ,惊悚,ftp://ygdy8:ygdy8@yg18.dydytt.net:4002/阳光电影www.ygdy8.com.葛蕾丝的坠落.BD.1080p.中英双字幕.mkv,影片讲述葛蕾丝·华特斯经历前夫出轨的情伤后，终于靠着新恋情重新站起。谁知美好表象下藏有无数秘密，葛蕾丝在发现真相之后，身心受创的她开始反击。 ,英语 ,亚德里安·帕斯达 Adrian Pasdar ,120分钟 ,2020-01-17(美国) 
1667,格兰德岛 ,美国 ,动作/惊悚,ftp://ygdy8:ygdy8@yg39.dydytt.net:6006/阳光电影www.ygdy8.com.格兰德岛.BD.1080p.中英双字幕.mkv,本片由曾经执导过《绝命盗窃》并多次与克林特·伊斯特伍德合作的导演Stephen S. Campanelli和新晋导演Iver William Jallah联合执导，尼古拉斯·凯奇宣布加盟该片。 ,英语 ,尼古拉斯·凯奇 Nicolas Cage ,97分钟 ,2019-12-06(美国) 
1668,叛徒/黑金叛徒(台) ,"意大利,法国,巴西,德国 ",剧情/传记/犯罪,ftp://ygdy8:ygdy8@yg39.dydytt.net:7006/阳光电影www.ygdy8.com.黑金叛徒.BD.1080p.中字.mkv,最佳编剧(提名) 瓦利亚·桑泰拉/马可·贝洛基奥/卢多维卡·兰波尔迪/弗朗西斯·皮克罗 ,意大利语 ,皮耶尔弗兰切斯科·法维诺 Pierfrancesco Favino ,135分钟 ,2019-05-23(意大利/戛纳电影节) 
1669,洛瑞太太和她的儿子/洛瑞&火柴男人(台) ,英国 ,剧情/传记/历史,ftp://ygdy8:ygdy8@yg18.dydytt.net:3002/阳光电影www.ygdy8.com.洛瑞太太和她的儿子.BD.1080p.中英双字幕.mkv,「烟囱林立以及冒著黑烟的天空，火柴男子出现在一成不变的工业景观裡踽踽独行。」洛瑞的作品纪录了后工业化的英国城市景观，以及人们的疏离，直到现在，仍能引起共鸣。他在晚年被皇家艺术学会及曼彻斯特学院延揽，作品曾以370万英镑高价售出。他多次拒绝了英国首相颁发的勳章，并拒绝了勳爵的封号。 ,英语 ,瓦妮莎·雷德格瑞夫 Vanessa Redgrave ,91分钟 ,2019-06-30(爱丁堡国际电影节) / 2019-08-30(英国) 
1670,决战中途岛/中途岛/中途岛战役/中途岛海战 ,中国大陆/美国 ,剧情/历史/战争,ftp://ygdy8:ygdy8@yg18.dydytt.net:4003/阳光电影www.ygdy8.com.决战中途岛.BD.1080p.国英双语双字.mkv,电影讲述的是第二次世界大战太平洋战争重要转折点——中途岛海战：经此一役，日本海军受到“降维打击”，美日海上实力反转，从而扭转了整个太平洋战场的局势。影片通过参战士兵和飞行员一个个鲜活的故事，带领观众逐步进入1942年6月初发生在太平洋中途岛附近那场令人难以置信的战争…… ,英语/国语 ,艾德·斯克林 Ed Skrein ,138分钟 ,2019-11-08(美国/中国大陆) 
1671,乔乔的异想世界/JOJO兔/乔乔兔/兔嘲男孩(台)/少年乔乔的异想世界/陽光兔仔兵 (港) ,"美国,捷克,新西兰 ",剧情/喜剧/战争,ftp://ygdy8:ygdy8@yg18.dydytt.net:3003/阳光电影www.ygdy8.com.乔乔的异想世界.BD.1080p.中英双字幕.mkv,最佳改编剧本(提名) 塔伊加·维迪提 ,"英语,德语 ",罗曼·格里芬·戴维斯 Roman Griffin Davis ,108分钟 ,2019-09-08(多伦多电影节) / 2019-11-08(美国) / 2020(中国大陆) 
1672,利刃出鞘/上流谋杀案/亮剑/出鞘/神探白朗：福比利大宅谋杀案(港)/致命遗产/锋回路转(台) ,美国 ,剧情/喜剧/悬疑/犯罪,ftp://ygdy8:ygdy8@yg90.dydytt.net:7054/阳光电影www.ygdy8.com.利刃出鞘.BD.1080p.中英双字幕.mkv,评分最高的喜剧片(提名) ,"英语,西班牙语 ",丹尼尔·克雷格 Daniel Craig ,130分钟 ,2019-09-07(多伦多电影节) / 2019-11-27(美国) / 2019-11-29(中国大陆) 
